Адрес|Статус|Кадастровый номер|GUID дома|GUID ФИАС|ОКТМО|Способ управления|ОГРН УО|Управляющая организация|Тип дома|Состояние|Общая площадь|Жилая площадь|Дата сноса|Помещений всего|КВ|НЖ|ММ|ОИ|ЛК|ЧКВ|ERR|Квартир с комнатами
198218, Санкт-Петербург г, тер. Сергиево, ул. Рабочая, д. 3, литер А|МКД|78:40:0851802:87|721799ac-f16d-44b7-91db-1374823fdab6|b0963839-e2ce-4b6d-b515-f5955ac1fb71|40358000|Не выбран|||Жилой|Исправный|81.0000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Рабочая, д. 43, строение 1|МКД|78:40:0851802:149|d7b27b9d-b762-41d9-8081-6fa63708a01e|fe538f75-df6e-4a25-9f6f-1b6ff0e0628a|40358000|Не выбран|||Жилой|Исправный|237.0000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Рабочая, д. 45, литер А|МКД|78:40:0851802:103|1905461e-b6a7-4145-b0b7-fa562daff48d|6c29f4ba-f1ab-4900-a4c6-ef20d54cecd2|40358000|Не выбран|||Жилой|Исправный|72.7000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Рабочая, д. 47, строение 1|МКД|78:40:0851802:147|2f91edb0-073d-43c8-a31a-d98d47d9daa1|9d98458a-2ba0-4c11-a6b0-746bce449dfb|40358000|Не выбран|||Жилой|Исправный|392.9000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Рабочая, д. 49, литер А|МКД|78:40:0851802:84|b58590a9-0806-4a8d-8183-80405e04c0e3|9d1d4023-58bb-4ce6-8a14-c76a24238d56|40358000|Не выбран|||Жилой|Исправный|59.9000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Рабочая, д. 51, литер А|МКД|78:40:0851802:104|4e52be1b-a441-4fb9-96a6-052b9d4d92ec|fab7f91c-84c0-4761-9570-d28194e35d68|40358000|Не выбран|||Жилой|Исправный|830.0000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Рабочая, д. 53, литер А|МКД|78:40:0851802:85|becfbfca-499c-4667-9940-05fd9c0ee928|1cb39607-d40d-4fcd-9080-a2d512972489|40358000|Не выбран|||Жилой|Исправный|93.7000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Рабочая, д. 55, литер А|МКД|78:40:0851802:102|d3d4cda7-2cf1-4914-b556-927af1a0badb|9a83f89a-b42e-4c4b-9f3c-b3b160635904|40358000|Не выбран|||Жилой|Исправный|69.1000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Рабочая, д. 57, литер А|МКД|78:40:0851802:66|e660f988-a4cc-49ce-9c7c-d7db2467c3bc|f3a3f5c1-6db5-448b-912c-d9d4eb6c72ec|40358000|Не выбран|||Жилой|Исправный|74.2000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Рабочая, д. 5, литер А|МКД|78:40:0851802:116|90e1f02c-13aa-4cda-9267-559884958098|7b4d56a8-2dd6-4ac0-a48d-8f42dddefbd5|40358000|Не выбран|||Жилой|Исправный|43.0000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Рабочая, д. 7, литер А|МКД|78:40:0851802:99|7feb882d-6bbd-4462-8924-140d085b1910|3d3c50e7-a8b3-4c6d-aa36-09b9e48f5757|40358000|Не выбран|||Жилой|Исправный|268.6000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Рабочая, д. 9, литер А|МКД|78:40:0851802:117|7d6040db-36fe-4e5f-8432-6f1c8a20f66c|a077a418-99b9-4818-beea-678f37411d0c|40358000|Не выбран|||Жилой|Исправный|35.9000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 10, литер А|МКД|78:40:0851701:26|fa93a6ea-8d1f-4eae-be00-580cc6b4b1b0|919c2a92-37d8-4c2b-b0ff-ba4f82858dc2|40358000|Не выбран|||Жилой|Исправный|197.0000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 11, литер А|МКД|78:40:0851606:1015|5f5a33f4-5d69-4909-ab0b-73167d438451|8d9515f9-f8ec-4dd3-a683-1be396618006|40358000|Не выбран|||Жилой|Исправный|167.9000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 12, литер А|МКД|78:40:0851701:23|8d133e08-c55a-4b2b-bbda-a4bfea0d7fba|970689ad-6964-4c4c-a7b8-72e23be45492|40358000|Не выбран|||Жилой|Исправный|98.8000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 13, литер А|МКД|78:40:0851606:1034|07f700fc-dc67-4b0f-b079-5b685ecd5ccf|8a405c1a-1f96-482c-92d3-37534975e7ee|40358000|Не выбран|||Жилой|Исправный|66.2000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 14, литер А|МКД|78:40:0851701:15|059a9906-6736-4fad-a6a1-8a157b0aae08|cea1148e-1d07-47a9-9d90-2e9783ffb34a|40358000|Не выбран|||Жилой|Исправный|87.1000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 15, литер А|МКД|78:40:0851606:1006|5616a702-d045-49c0-a86e-42c7eebfc3df|7517b4c9-cf87-43a9-90a9-3f48878b6ea9|40358000|Не выбран|||Жилой|Исправный|46.0000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 16, строение 1|МКД|78:40:0851701:27|df019b6e-4658-4fb9-bbf6-2c2fd5ecd480|a3cb6eb5-04bd-4d60-9e4f-58fa0279b77c|40358000|Не выбран|||Жилой|Исправный|224.3000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 18, литер А|МКД|78:40:0851701:25|7db77b87-5e97-4a4b-ac3f-2d3e9f12d624|a8471978-8037-460d-a3e2-425d8ede9c93|40358000|Не выбран|||Жилой|Исправный|148.6000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 20, литер А|МКД|78:40:0851702:1008|46f3f625-cba7-47a3-b073-a29799cb1406|bff3ff13-bf2b-49ae-8e3e-ed4d8facbfcb|40358000|Не выбран|||Жилой|Исправный|174.8000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 21, литер А|МКД|78:40:0851605:25|d38be8e3-b1d5-49b3-81ad-d6b716cdd384|7388a157-1456-4c45-9673-1d0a17dcae51|40358000|Не выбран|||Жилой|Исправный|135.0000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 22, литер А|МКД|78:40:0851702:1003|31128c01-eb9b-4e2f-a15b-e2fd954ebe21|5bd1d14e-1e37-42f1-b6f5-d427046e1a24|40358000|Не выбран|||Жилой|Исправный|175.3000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 23А, литер А|МКД|78:40:0851605:31|8e36f5cd-305c-4922-94e4-e77eba6117c4|ced66f1f-475a-4495-968a-cd96ff56614b|40358000|Не выбран|||Жилой|Исправный|55.8000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 25/8, литер А|МКД|78:40:0851605:21|f6f9044e-28e4-40d7-ba6a-22f6034a4673|e5097c98-d430-421d-afe0-af50fe394779|40358000|Не выбран|||Жилой|Исправный|38.4000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 26, корп. 1, литер А|МКД|78:40:0851702:1005|c271b903-d93a-4e79-888a-624a321cd938|56590563-e64d-4b46-9afe-ba7014863419|40358000|Не выбран|||Жилой|Исправный|78.2000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 27, литер А|МКД|78:40:0851509:8|6d56f8f9-744b-4a0f-9613-0f28de663ba5|fa537b5b-50f8-41a2-aad2-8f6cc0d44813|40358000|Не выбран|||Жилой|Исправный|202.9000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 28, литер А|МКД|78:40:0851702:1064|ffb64a1b-c50a-4cf6-9ba4-1bbf82e00bcc|4a66f759-e965-49cb-8d00-4327bd4bd5bf|40358000|Не выбран|||Жилой|Исправный|256.8000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 30, литер А|МКД|78:40:0851507:18|ac88e02b-7987-4d88-b0fe-7c5b6912df17|d36b9f19-0df8-4dbd-994d-e840aef41cc0|40358000|Не выбран|||Жилой|Исправный|126.1000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 34, литер А|МКД|78:40:0851507:16|327170ac-7cfb-47b2-bc82-94d8b6ba01bd|c7355e9f-a4b9-40e2-b853-cae98fdeff01|40358000|Не выбран|||Жилой|Исправный|78.4000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 36, литер А|МКД|78:40:0851507:17|9c5f5c21-7f20-44ff-baed-747c141c0143|8fb34cc5-fb6d-4939-8387-3c8d43299cde|40358000|Не выбран|||Жилой|Исправный|64.0000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 3, литер А|МКД|78:40:0851606:1036|16bd6fce-f751-42da-90c8-87cc26ec866b|cd63329c-80c8-4ac2-b73e-2a2454008ebc|40358000|Не выбран|||Жилой|Исправный|291.3000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 4, литер А|МКД|78:40:0851701:18|eb23ab65-cec3-4c04-afea-6c106084d99b|895f8540-0e37-492b-8359-c3cf7066b8b3|40358000|Не выбран|||Жилой|Исправный|110.3000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 5, строение 1|МКД|78:40:0851606:1033|af349622-71f7-4a3a-bafe-82887f8f519f|ef17f0b5-bcfd-46f8-a550-b35238e35914|40358000|Не выбран|||Жилой|Исправный|84.3000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 6а, литер А|МКД|78:40:0851701:20|4b9b7203-5656-4314-b8ce-a4a23d3f3ef0|d855b2aa-b183-4f48-8c9e-3cf36cbb2b04|40358000|Не выбран|||Жилой|Исправный|342.1000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 6, литер А|МКД|78:40:0851701:13|6767b423-6b13-433b-bca4-5a7a6dc05001|c84fc91a-06e7-419a-9a34-c90c4bf7b5d8|40358000|Не выбран|||Жилой|Исправный|142.9000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 8, литер А|МКД|78:40:0851701:14|4158d823-6b75-4dc8-9a28-4fd93df28365|e9bf2fe7-94dd-4339-8140-aee8e6f25a91|40358000|Не выбран|||Жилой|Исправный|236.4000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Республиканская, д. 9, литер А|МКД|78:40:0851606:1005|77fedecb-71a0-41a6-88e3-52d424f4a908|99272349-931d-4584-a6e7-1809a73a207d|40358000|Не выбран|||Жилой|Исправный|181.5000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Розы Люксембург, д. 10, литер А|МКД|78:40:0850103:1009|62f4daf3-cfcc-426f-91cf-827ddee6c2b2|5c78cc61-f4e4-43fb-89ad-ce7fe38476ee|40358000|Не выбран|||Жилой|Исправный|71.6000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Розы Люксембург, д. 11, литер А|МКД|78:40:0850104:12|9ba6975c-76e1-4642-81c7-d96e84ca380d|311693e6-3746-4bb4-b883-703a67bb1fcc|40358000|Не выбран|||Жилой|Исправный|43.0000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Розы Люксембург, д. 12, литер А|МКД|78:40:0850103:1002|d3570412-5a4b-4b67-b8cd-30400add29c6|5298e8ca-4bae-41d0-8887-db6599751da2|40358000|Не выбран|||Жилой|Исправный|65.5000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Розы Люксембург, д. 4, литер А|МКД|78:40:0850103:1011|ce77a911-3885-471f-93bd-1edbdca695d1|25c4dd4b-9b46-4e8e-875e-3d927a03f02c|40358000|Не выбран|||Жилой|Исправный|35.7000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Розы Люксембург, д. 5, литер А|МКД|78:40:0850104:11|fb12c106-bcad-4a43-b703-dafdaa9ab521|150f98ce-4210-42a6-b808-ba9bcf319eaf|40358000|Не выбран|||Жилой|Исправный|67.6000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Розы Люксембург, д. 6, литер А|МКД|78:40:0850103:1008|8cf5b30f-711a-4933-84d2-1723cc901275|ef8698ec-21ca-45b2-9557-ede45baa0d4a|40358000|Не выбран|||Жилой|Исправный|51.4000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Розы Люксембург, д. 7, литер А|МКД|78:40:0850104:9|8aaba940-b8bb-481c-918d-391ae87b422b|48033b1a-61c9-46da-9039-aab50a957738|40358000|Не выбран|||Жилой|Исправный|54.6000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Розы Люксембург, д. 8, строение 1|МКД|78:40:0850103:1021|0874c80c-3109-45bc-a503-ec3550c2bb19|10511270-5475-437f-aa60-40a6dba40668|40358000|Не выбран|||Жилой|Исправный|361.2000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Розы Люксембург, д. 9, литер А|МКД|78:40:0850104:8|6e501025-aa48-4582-8a28-cead4960207e|b50e0235-a4c8-4270-8a9c-f25226bcee26|40358000|Не выбран|||Жилой|Исправный|57.6000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Российская, д. 10, литер А|МКД|78:40:0850406:23|b71774cd-e6f7-4edc-ae61-6c6366710a81|3fddb6a0-63df-44e8-860b-9afd821f1aa8|40358000|Не выбран|||Жилой|Исправный|76.4000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Российская, д. 12, литер А|МКД|78:40:0850406:22|94a64fc7-191e-4c23-8323-361c0354f2ec|8a595bee-4229-4796-a94b-4f030c3e84d9|40358000|Не выбран|||Жилой|Исправный|85.5000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Российская, д. 14/2, литер А|МКД|78:40:0850406:19|592389b4-bd5d-4c45-b98f-1b9928a25d5f|9275baca-8446-4e36-a355-84e6bb4056df|40358000|Не выбран|||Жилой|Исправный|43.3000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Российская, д. 1/5, литер А|МКД|78:40:0850405:6|2f8bef36-fab1-4ee3-921b-7ab12278895c|26740a77-4bf9-46b3-8269-32fd1501a0bf|40358000|Не выбран|||Жилой|Исправный|280.3000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Российская, д. 15, литер А|МКД|78:40:0850404:33|d7429f34-243a-49d9-b1d3-ca374b5be0d5|4a559567-3244-4ef9-a299-5aa00d1b85c2|40358000|Не выбран|||Жилой|Исправный|128.1000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Российская, д. 16/1, литер А|МКД|78:40:0850501:10|5ee0c5b3-2fca-43f0-9ada-bea7a5c0a907|774330ac-5902-4df5-aa37-79b409526c0a|40358000|Не выбран|||Жилой|Исправный|91.2000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Российская, д. 17, литер А|МКД|78:40:0850404:41|5720d55a-f587-4b57-9ffe-ea0a72e18b6c|9948c26e-d828-4763-bc4e-bfd7005d908c|40358000|Не выбран|||Жилой|Исправный|64.3000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Российская, д. 20/1, литер А|МКД|78:40:0850502:8|23850ded-cb01-4de2-8dac-13d1757e4db4|8241f7f4-cd78-4d29-93a9-5d1f865380a0|40358000|Не выбран|||Жилой|Исправный|25.5000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Российская, д. 21/3, литер А|МКД|78:40:0850404:28|04c8ceca-522e-4ea3-9187-9e640dc41804|5dc43519-9b8e-4975-8e19-9a9afef496de|40358000|Не выбран|||Жилой|Исправный|28.3000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Российская, д. 22, строение 1|МКД|78:40:0850502:20|9afcaf00-12db-46ea-9ce3-b3f58aa38a18|9af9707e-7204-487e-93a7-2f9c0262d688|40358000|Не выбран|||Жилой|Исправный|495.3000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Российская, д. 23, литер А|МКД|78:40:0850404:44|2879d2b0-246c-4c86-9c42-e12680b0f916|74d3fbea-b3ac-4eda-bcc2-73c74d79e3cb|40358000|Не выбран|||Жилой|Исправный|32.6000|||0|0|0|0|0|0|0|0|0
198218, Санкт-Петербург г, тер. Сергиево, ул. Российская, д. 25, литер А|МКД|78:40:0850404:37|874e822e-aed8-4a4e-9c08-4893b9554294|a1b3dcc4-091b-49db-bf9f-21216bab6470|40358000|Не выбран|||Жилой|Исправный|44.3000|||0|0|0|0|0|0|0|0|0
